game_id,voice_id,text,vocoder,out_path,pacing
"skyrim","sk_malecondescending","What a cruel thing to say. But you are correct. Good and evil are both merely impurities in the pursuit of pure enlightenment.","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleCondescending/zzzCrbSq05_zzzCrbSq05BOB03_00376BE1_1.wav"
"skyrim","sk_malecondescending","Excellent. By all means, come and visit me. I'm looking forward to our meeting there.","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleCondescending/zzzCrbSq05_zzzCrbSq05BOB03_00376BE3_1.wav"
"skyrim","sk_malecondescending","My wish lies at the bottom of the hole. You can take a look whenever you want. I'll be waiting for you.","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleCondescending/zzzCrbSq05_zzzCrbSq05BOB03_00376BE5_1.wav"
"skyrim","sk_malecondescending","Oh, good. I truly hope you can do it. I'll be waiting at the bottom of the hole until that day arrives.","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleCondescending/zzzCrbSq05_zzzCrbSq05BOB03_00376BE7_1.wav"
"skyrim","sk_malechild","Hmm... Maybe if we leave them alone for a while, it will all work out fine.","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleChild/zzzCrbRadi_zzzCrbRqPotB01T_003719D9_1.wav"
"skyrim","sk_malechild","Thank you very much. Here, a token of gratitude from me. Please accept it.","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleChild/zzzCrbRadi_zzzCrbRqPotB02T_003719DC_1.wav"
"skyrim","sk_femaleoldgrumpy","Oh well, maybe you can't see them yet. Don't worry, I'll let my son collect the rest.","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleOldGrumpy/zzzCrbRadi_zzzCrbRqMemoryB_003719C8_1.wav"
"skyrim","sk_femaleoldgrumpy","You've done well. Here, this is for you. Keep it.","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleOldGrumpy/zzzCrbRadi_zzzCrbRqMemoryB_003719CB_1.wav"
"skyrim","sk_maleeventonedaccented","Oh, I guess I'll be crying myself to sleep tonight...","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleEvenTonedAccented/zzzCrbRadi_zzzCrbRqRatB01T_00369F02_1.wav"
"skyrim","sk_maleeventonedaccented","Thank you very much! Now I can keep my tavern open.","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleEvenTonedAccented/zzzCrbRadi_zzzCrbRqRatB02T_00369F05_1.wav"
"skyrim","sk_maleeventonedaccented","They're a tribe of rats who vanish with all the gold a few days after they're hired. They're always causing issues...","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleEvenTonedAccented/zzzCrbRadi_zzzCrbRqRatB03T_00369F08_1.wav"
"skyrim","sk_maleargonian","Hmm, I guess it's difficult to find... I could really use a drink, though.","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleArgonian/zzzCrbRadi_zzzCrbRqBrandyB_003676B7_1.wav"
"skyrim","sk_maleargonian","Oh, thank you! This drink warms the heart and soul!","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleArgonian/zzzCrbRadi_zzzCrbRqBrandyB_003676BA_1.wav"
"skyrim","sk_maleguard","Then you should rest. I'll clean up what's left.","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleGuard/zzzCrbRadi_zzzCrbRqParaB01_003676A9_1.wav"
"skyrim","sk_maleguard","Thank you for your help. This is my thanks to you. Please accept it.","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleGuard/zzzCrbRadi_zzzCrbRqParaB02_003676AC_1.wav"
"skyrim","sk_maleguard","There's a strange worm created from the ice of Atmora... It must be to blame. When it burrows into the atronachs, they go mad.","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleGuard/zzzCrbRadi_zzzCrbRqParaB03_003676AF_1.wav"
"skyrim","sk_maleguard","But the cause was already dealt with, and the damage has begun to decrease. All thanks to you.","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleGuard/zzzCrbRadi_zzzCrbRqParaB03_003676AF_2.wav"
"skyrim","sk_maleguard","Tell me what's going on out there. I'm bored out of my mind here...","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleGuard/zzzCrbSq04_zzzCrbSq04Hello_00364E2E_1.wav"
"skyrim","sk_maleguard","You are truly a master of the secret art of the Voice. That was a magnificent Shout.","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleGuard/zzzCrbSq04_zzzCrbSq04Hello_00364E2F_1.wav"
"skyrim","sk_maleguard","I am truly grateful to you. We will meet again.","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleGuard/zzzCrbSq04_zzzCrbSq04Hello_00364E4C_1.wav"
"skyrim","sk_maleguard","I'm keeping an eye on this damn block of ice. I can't even imagine what could happen if I let it out of my sight for even a moment.","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleGuard/zzzCrbSq04_zzzCrbSq04Jokul_00364E33_1.wav"
"skyrim","sk_maleguard","Yes, that's what we thought at first, too. Now look at this, the ice spirit lying there.","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleGuard/zzzCrbSq04_zzzCrbSq04Jokul_00364E35_1.wav"
"skyrim","sk_maleguard","Our weapons couldn't even scratch it. Perhaps someone who could use the Voice... But I hear there are very few such people left.","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleGuard/zzzCrbSq04_zzzCrbSq04Jokul_00364E37_1.wav"
"skyrim","sk_maleguard","Ah, finally... I am both sad and happy for her. This place was like a prison for her.","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleGuard/zzzCrbSq04_zzzCrbSq04Jokul_00364E3A_1.wav"
"skyrim","sk_maleguard","Lady Austella has finally found peace...","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleGuard/zzzCrbSq04_zzzCrbSq04Jokul_00364E3A_2.wav"
"skyrim","sk_maleguard","Daughter? Congratulations. I see my part in all this hasn't been in vain after all. I've never been so happy in my life!","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleGuard/zzzCrbSq04_zzzCrbSq04Jokul_00364E3D_1.wav"
"skyrim","sk_maleguard","Watch your step. The ice roots can trip you up.","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleGuard/zzzCrbSq04_zzzCrbSq04Goodb_00364E3F_1.wav"
"skyrim","sk_maleguard","Yes, thank you. I can finally return to my guard duties.","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleGuard/zzzCrbSq04_zzzCrbSq04Jokul_00364E42_1.wav"
"skyrim","sk_femaleyoungeager","Oh... Maybe it no longer blooms anywhere...","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleYoungEager/zzzCrbRadi_zzzCrbRqAmaB01T_00353403_1.wav"
"skyrim","sk_femaleyoungeager","Thank you very much. I'm sure my mother would be pleased.","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleYoungEager/zzzCrbRadi_zzzCrbRqAmaB02T_00353406_1.wav"
"skyrim","sk_femaleyoungeager","They are flowers that never fade or wither. There were lots of them blooming in this garden before this land froze over...","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleYoungEager/zzzCrbRadi_zzzCrbRqAmaB03T_00353409_1.wav"
"skyrim","sk_femalekhajiit","Huh, I didn't expect it to be a big deal for you. Don't worry, I'll take care of it.","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleKhajiit/zzzCrbRadi_zzzCrbRqUnwB01T_00350BAF_1.wav"
"skyrim","sk_femalekhajiit","Thank you for your hard work. I honestly didn't expect you to do it... I'm impressed.","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleKhajiit/zzzCrbRadi_zzzCrbRqUnwB02T_00350BB2_1.wav"
"skyrim","sk_femalekhajiit","It's almost as if they appear out of nowhere. They're the ones covered in black miasma... ","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleKhajiit/zzzCrbRadi_zzzCrbRqUnwB03T_00350BB5_1.wav"
"skyrim","sk_femalekhajiit","I get rid of them usually, but this time I'll let you do it.","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleKhajiit/zzzCrbRadi_zzzCrbRqUnwB03T_00350BB5_2.wav"
"skyrim","sk_malekhajiit","Yes, rare items are not easy to find. The world simply does not work this way, no?","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleKhajiit/zzzCrbRadi_zzzCrbRqCoinB01_00350B90_1.wav"
"skyrim","sk_malekhajiit","This one believed in you. And so Khajiit will buy it from you for 10% more than its market price, yes?","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleKhajiit/zzzCrbRadi_zzzCrbRqCoinB02_00350B93_1.wav"
"skyrim","sk_malekhajiit","Twin Dragons coin is a golden coin with a dragon engraved on both sides, yes? That is why it is considered a lucky coin, and also popular among collectors.","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleKhajiit/zzzCrbRadi_zzzCrbRqCoinB03_00350B96_1.wav"
"skyrim","sk_malekhajiit","However, a coin with an emperor on both sides is not popular at all. It is associated with civil war, yes? Khajiit does not need it.","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleKhajiit/zzzCrbRadi_zzzCrbRqCoinB03_00350B96_2.wav"
"skyrim","sk_femalechild","Oh, Lizz is sorry to hear that...","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzCrbRadi_zzzCrbRqLizzB01_00350B86_1.wav"
"skyrim","sk_femalechild","Thank you, Dovahkiin! Lizz will treasure this book!","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzCrbRadi_zzzCrbRqLizzB02_00350B89_1.wav"
"skyrim","sk_malecommander","Ah, I'm sorry to hear that. I really thought you could do it.","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleCommander/zzzCrbRadi_zzzCrbRqDragonB_0034E33B_1.wav"
"skyrim","sk_malecommander","I knew you could do it! It's not much, but take this as a reward.","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleCommander/zzzCrbRadi_zzzCrbRqDragonB_00350B7E_1.wav"
"skyrim","sk_malebrute","Don't worry about it. It was long a long time ago, and I'm not sure it even still exists.","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleBrute/zzzCrbRadi_zzzCrbRqEmberB0_0034BADD_1.wav"
"skyrim","sk_malebrute","So you have. Thank you, child. Take this as your reward.","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleBrute/zzzCrbRadi_zzzCrbRqEmberB0_0034BAE0_1.wav"
"skyrim","sk_malebrute","It's a fire that the Dragon Cult brought from Atmora. It's said to be a piece of fire created by a giant dragon.","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleBrute/zzzCrbRadi_zzzCrbRqEmberB0_0034BAE3_1.wav"
"skyrim","sk_malebrute","It might have been lit in Sarthaal, but it was lost after the Night of Tears. Perhaps some of it can still be found in the ruined temples across Skyrim...","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleBrute/zzzCrbRadi_zzzCrbRqEmberB0_0034BAE3_2.wav"
"skyrim","sk_maleoldkindly","Then you should rest. Naghu will take care of what's left.","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleOldKindly/zzzCrbRadi_zzzCrbRqNaghuB0_00349292_1.wav"
"skyrim","sk_maleoldkindly","You did well, little friend. Here, a reward for you.","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleOldKindly/zzzCrbRadi_zzzCrbRqNaghuB0_00349295_1.wav"
"skyrim","sk_malechild","All right. Let's go home together.","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleChild/zzzCrbRadi_zzzCrbRqKanraB0_003441DA_1.wav"
"skyrim","sk_femalechild","Thank you. This is for you.","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzCrbRadi_zzzCrbRqKmaster_003441DF_1.wav"
"skyrim","sk_femalechild","Oh, that's a pity. But don't worry. I'm sure they'll be back when they get hungry.","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzCrbRadi_zzzCrbRqKMaster_003441E3_1.wav"
"skyrim","sk_femalechild","Mom, mom!","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzCrbEpilogue__001F411D_1.wav"
"skyrim","sk_femaleyoungeager","What is it, Lizz?","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleYoungEager/zzzCrbEpilogue__001F411F_1.wav"
"skyrim","sk_femalechild","Well, nothing! Mom.","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzCrbEpilogue__001F4121_1.wav"
"skyrim","sk_femaleyoungeager","Oh, it's nothing, is it?","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleYoungEager/zzzCrbEpilogue__001F4123_1.wav"
"skyrim","sk_femalechild","Yep. Just calling. Lizz is pleased to have a mom.","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzCrbEpilogue__001F4125_1.wav"
"skyrim","sk_femaleyoungeager","Oh, dear... I am also pleased to have you, Lizz.","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleYoungEager/zzzCrbEpilogue__001F4127_1.wav"
"skyrim","sk_femalechild","Mom, mom! Lizz made snowballs, look!","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzCrbEpilogue__001F6976_1.wav"
"skyrim","sk_femaleyoungeager","Oh, you made so many snowballs...","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleYoungEager/zzzCrbEpilogue__001F6978_1.wav"
"skyrim","sk_femalechild","This is the best one. Lizz will give it to you. Here, take it.","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzCrbEpilogue__001F697A_1.wav"
"skyrim","sk_femaleyoungeager","Thank you, Lizz. Well, now. What should I do with this snowball?","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleYoungEager/zzzCrbEpilogue__001F697C_1.wav"
"skyrim","sk_femalechild","Throw it, mom, throw it!","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzCrbEpilogue__001F697E_1.wav"
"skyrim","sk_femaleyoungeager","Throw it? But if I do, the snowball will fall apart.","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleYoungEager/zzzCrbEpilogue__001F6980_1.wav"
"skyrim","sk_femalechild","That is okay, mom. If it falls apart, Lizz will make it again. And even more snowballs!","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzCrbEpilogue__001F6982_1.wav"
"skyrim","sk_femaleyoungeager","I see. Lizz, you really like making snowballs, don't you?","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleYoungEager/zzzCrbEpilogue__001F6984_1.wav"
"skyrim","sk_femalechild","Yes, mom. Lizz is the best snowball maker!","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzCrbEpilogue__001F6986_1.wav"
"skyrim","sk_femalechild","Mom, what kind of dovah was your mom?","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzCrbEpilogue__001F6989_1.wav"
"skyrim","sk_femaleyoungeager","Your grandma was a human. She was a very severe person, so much that... I once ran away when I was a child.","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleYoungEager/zzzCrbEpilogue__001F698B_1.wav"
"skyrim","sk_femaleyoungeager","Lizz, in time I understood her severity. My mother loved me even so...","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleYoungEager/zzzCrbEpilogue__001F698D_1.wav"
"skyrim","sk_femalechild","Where is Lizz's grandma now?","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzCrbEpilogue__001F698F_1.wav"
"skyrim","sk_femaleyoungeager","She is with Kyne. Far from here, so we cannot meet her anymore.","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleYoungEager/zzzCrbEpilogue__001F6991_1.wav"
"skyrim","sk_femalechild","Can Lizz fly there on Dovah's wings, perhaps? When Lizz gets wings, she will visit her grandma.","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzCrbEpilogue__001F6993_1.wav"
"skyrim","sk_femaleyoungeager","No, you shouldn't do that. Grandma will be angry...","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleYoungEager/zzzCrbEpilogue__001F6995_1.wav"
"skyrim","sk_femalechild","Mom, Lizz did it! Look!","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzCrbEpilogue__001F699A_1.wav"
"skyrim","sk_femaleyoungeager","Snowmen! Very well done, Lizz.","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleYoungEager/zzzCrbEpilogue__001F699C_1.wav"
"skyrim","sk_femalechild","The little one is Lizz and the larger one is mom. We are close, so we are holding hands.","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzCrbEpilogue__001F699E_1.wav"
"skyrim","sk_femalechild","The round one is Fluffy Ja'cobee and the one with ears is Aisha.","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzCrbEpilogue__001F69A0_1.wav"
"skyrim","sk_femaleyoungeager","Well done. But who is the helmet?","hifi","D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleYoungEager/zzzCrbEpilogue__001F69A2_1.wav"
